item_equipment_slot_name,item_id,ocid
무기,극'진일신검,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
갑옷,환웅의갑주'9성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
방패/보조무기,고대마령의단검6성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
투구,패자의왕관,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
왼손,용발톱흑광노리개9성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
오른손,용발톱흑광노리개9성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
보조1,마사의귀목,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
보조2,마사의귀목,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
얼굴장식,조사장의가면,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 투구,[패스]인어왕자헤어,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
망토,용성장견'마8성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 겉옷,백악산군의상(남),fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
신발,사령웅의앞발,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
목/어깨장식,고대마령의목걸이8성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 무기,인왕산금장환도,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 방패/보조무기,앤틱바람고대종,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 얼굴장식,[30주년]넥슨히어로하트,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 망토,분홍꽃잎,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 신발,바람유니콘별자리,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 목/어깨장식,초코델리힙색No02,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
세트옷,[괴수의상]아이라바타1성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 세트옷,,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
장신구,자수원앙노리개1성,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
캐시 장신구,금빛화랑귀걸이,fe2b67647a0bc417aa751347b018cf0b468e3ef4256e5907eb19b13d20847b2e
무기,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
갑옷,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
방패/보조무기,고대마령의방패8성,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
투구,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
왼손,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
오른손,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
보조1,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
보조2,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
얼굴장식,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 투구,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
망토,진'암흑망토(손상),c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 겉옷,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
신발,고대마령의군화'흑8성,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
목/어깨장식,사색인장,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 무기,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 방패/보조무기,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 얼굴장식,눈장식:댕댕,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 망토,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 신발,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 목/어깨장식,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
세트옷,전우치분신,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 세트옷,삐약삐약뼝아리,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
장신구,봉황삼작금노리개2성,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
캐시 장신구,,c0fb84cd33b078e4a7b1aab222e7c1b248457c64d7fb6d6b26d7b1e493c8dfd6
무기,용마제십검,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
갑옷,패자황금갑주,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
방패/보조무기,고대마령의단검8성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
투구,고대마령투구10성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
왼손,패자황금장갑,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
오른손,패자황금장갑,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
보조1,마령의노리개'흑10성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
보조2,마사의귀목,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
얼굴장식,고대마령의암막8성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 투구,은설랑머리장식,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
망토,용성장견'마8성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 겉옷,은설랑의복,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
신발,고대마령의군화'흑8성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
목/어깨장식,고대마령의목걸이8성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 무기,행운의채굴곡괭이,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 방패/보조무기,,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 얼굴장식,눈장식:칼라렌즈(사파이어),fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 망토,이매망량도깨비무리,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 신발,이매망량큰운무,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 목/어깨장식,,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
세트옷,[괴수의상]바루나1성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 세트옷,고대구망또신수의상No05,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
장신구,파란나비노리개2성,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
캐시 장신구,자체발광헤어글리터,fe2b67647a0bc417aa751347b018cf0b8909282b05672fbb1cbceac9f149389f
무기,용마제십검,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
갑옷,용마파천갑8성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
방패/보조무기,고대마령의단검8성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
투구,용아투구'마8성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
왼손,바람청옥장갑,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
오른손,패자황금장갑,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
보조1,마사의귀목,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
보조2,마사의귀목,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
얼굴장식,조사장의가면,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 투구,바람탐정의갓,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
망토,용성장견'마8성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 겉옷,고고한선비도포(남),382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
신발,사령웅의앞발,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
목/어깨장식,고대마령의목걸이8성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 무기,용마제십검의허물,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 방패/보조무기,[콩술사]유리염주,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 얼굴장식,풍선껌,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 망토,난춘서생두루마기,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 신발,[콩림]차사신,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 목/어깨장식,나그네호리병,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
세트옷,[괴수의상]아그니1성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 세트옷,,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
장신구,붉은토끼풀노리개2성,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
캐시 장신구,초코델리귀걸이,382ad9a535826508362bf7a982f5e5cdcbb3c907f671f81b513c33c9e14b440b
무기,고대마령의적혈검8성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
갑옷,환웅의연갑'9성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
방패/보조무기,무신귀면방7성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
투구,환웅의투구'8성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
왼손,환웅의장갑'9성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
오른손,[상급]봉래산반지,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
보조1,마사의귀목,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
보조2,마사의귀목,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
얼굴장식,조사장의가면,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 투구,헤어롤No02,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
망토,무신귀갑주7성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 겉옷,썸머비키니No01,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
신발,사령웅의앞발,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
목/어깨장식,고대마령의목걸이7성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 무기,무지개탄산수,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 방패/보조무기,발아래까치,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 얼굴장식,동화나라라운드안경No01,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 망토,바닐라봉봉장식No01,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 신발,여름바다의흔적,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 목/어깨장식,반짝하트목걸이,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
세트옷,구미호분신,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 세트옷,[탐험]토요의정,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
장신구,자수원앙노리개1성,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
캐시 장신구,머리위까치,711858d40360a3e16758a0fb53805f7066ee867b91c1807fb37f4cdc8ddec977
무기,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
갑옷,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
방패/보조무기,고대마령의방패8성,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
투구,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
왼손,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
오른손,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
보조1,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
보조2,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
얼굴장식,고대마령의암막8성,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 투구,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
망토,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 겉옷,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
신발,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
목/어깨장식,고대마령의목걸이8성,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 무기,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 방패/보조무기,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 얼굴장식,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 망토,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 신발,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 목/어깨장식,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
세트옷,[괴수의상]아그니1성,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 세트옷,바캉스깜찍펭귄,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
장신구,붉은토끼풀노리개1성,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
캐시 장신구,,8179ecea786a205195a9ca1f4d7a99d5225de5173308a65f05cfa7f57d3528b5
무기,고대마령의적혈검8성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
갑옷,태염무신장갑8성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
방패/보조무기,고대마령의단검6성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
투구,바람제영식투구,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
왼손,고대마령의장갑'흑6성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
오른손,바람제영식장갑,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
보조1,마령의노리개'흑8성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
보조2,아그니의적영,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
얼굴장식,고대마령의암막7성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 투구,바람랜드소년헤어No02,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
망토,무신귀갑주7성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 겉옷,로맨틱신사의상No02,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
신발,고대마령의군화'흑6성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
목/어깨장식,고대마령의목걸이6성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 무기,보존된야월도,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 방패/보조무기,발아래까치,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 얼굴장식,,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 망토,묵룡의기운,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 신발,,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 목/어깨장식,웨딩부토니에,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
세트옷,[괴수의상]아그니1성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 세트옷,,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
장신구,붉은토끼풀노리개1성,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
캐시 장신구,검은마스크,b966c6736683794d8363a1927d957eed7926a3f1e0879e4ced9eaa4cf9aab68d
무기,용천제십검,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
갑옷,용천파천갑8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
방패/보조무기,고대마령의단검8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
투구,용아투구'천8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
왼손,패자황금팔찌,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
오른손,패자황금팔찌,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
보조1,마령의노리개'흑10성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
보조2,빛나는마사의귀목,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
얼굴장식,빛나는조사장의가면,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 투구,바람탐정의갓,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
망토,용성장견'천8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 겉옷,천자봉황두루마기,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
신발,고대마령의군화'흑8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
목/어깨장식,고대마령의목걸이8성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 무기,빗물요정물방울,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 방패/보조무기,[파트너3기]온에어,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 얼굴장식,[30주년]넥슨히어로하트,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 망토,벚꽃장식No02,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 신발,바람정장구두,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 목/어깨장식,바닷바람시원한하트,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
세트옷,[괴수의상]바루나4성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 세트옷,[구]망또No02,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
장신구,붉은토끼풀노리개2성,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
캐시 장신구,바린족얼굴무늬No01,f6a43bb87d74cb72f943fa41665cca38c76b9696aebade8f92eadbeda5218289
무기,용천제십검,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
갑옷,환웅의갑주'9성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
방패/보조무기,고대마령의단검6성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
투구,쇄자황금투구,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
왼손,용비늘흑광노리개9성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
오른손,용비늘흑광노리개9성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
보조1,마령의노리개'월10성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
보조2,빛나는마사의귀목,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
얼굴장식,빛나는조사장의가면,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 투구,꽃을든남친헤어No02,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
망토,패마황의망토,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 겉옷,한가위토깽의복(흑),f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
신발,사령웅의앞발,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
목/어깨장식,고대마령의목걸이8성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 무기,[탐험]쿠라칸의대궁,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 방패/보조무기,웨딩비둘기,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 얼굴장식,,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 망토,노란꽃잎,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 신발,겨울반딧불,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 목/어깨장식,,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
세트옷,[괴수의상]아그니1성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 세트옷,[구]웨딩드레스No04,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
장신구,붉은토끼풀노리개1성,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
캐시 장신구,좋아요하트No02,f0dac4481e49d690a91cc0b841d4cac8135f5e06e83a43b169012ffb6e563771
무기,불멸용천검'3강,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
갑옷,현무불괴갑,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
방패/보조무기,고대마령의방패8성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
투구,패자황금투구,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
왼손,용비늘흑광노리개9성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
오른손,패자황금팔찌,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
보조1,빛나는마사의귀목,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
보조2,마령의노리개'흑10성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
얼굴장식,고대마령의암막8성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 투구,목멱선화진묵하회탈,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
망토,고대마령의칼날10성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 겉옷,목멱선화흑문나포(남),ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
신발,고대마령의군화'흑8성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
목/어깨장식,고대마령의목걸이8성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 무기,목멱선화흑령염주,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 방패/보조무기,캐리머신효과,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 얼굴장식,,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 망토,목멱선화묵첩족자,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 신발,목멱선화암향소영,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 목/어깨장식,,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
세트옷,[괴수의상]바루나5성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 세트옷,[구]망또No05,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
장신구,파란나비노리개4성,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
캐시 장신구,목멱선화흑월비익,ddc41e6eb95942105372afe9b0e57f1dde97d3d45f364ab6d9f39e8b07561a77
무기,용천제십검,ef70eb625709f296d263c04bfa2b1049085f7c75619ca1c8b8f612d4276e334b
